time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-12-19T03:08:40.340Z,18.068,-66.7448,17,0.92,md,3,186,0.1408,0.49,pr,pr2018353004,2018-12-19T09:00:17.253Z,"0km ENE of Santo Domingo, Puerto Rico",earthquake,15.94,7.85,0,1,reviewed,pr,pr
2018-12-19T03:07:54.060Z,17.9575,-66.5551,14,1.72,md,8,246,0.0994,0.28,pr,pr2018353003,2018-12-19T08:59:03.149Z,"7km SSW of Aguilita, Puerto Rico",earthquake,1.67,1.13,0.39,6,reviewed,pr,pr
2018-12-19T02:59:54.500Z,33.2346667,-116.195,5.38,1.33,ml,35,80,0.06479,0.19,ci,ci38166551,2018-12-19T03:11:04.780Z,"12km NNW of Ocotillo Wells, CA",earthquake,0.29,0.72,0.168,31,automatic,ci,ci
2018-12-19T02:50:39.673Z,61.4494,-150.0274,37.9,1.6,ml,,,,0.66,ak,ak20522594,2018-12-19T02:53:16.906Z,"8km SSW of Big Lake, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-12-19T02:46:12.260Z,61.4147,-150.0585,40.6,1.6,ml,,,,0.31,ak,ak20522593,2018-12-19T02:49:35.405Z,"13km SSW of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-12-19T02:42:51.421Z,62.1502,-152.1511,104,2.1,ml,,,,0.37,ak,ak20522591,2018-12-19T02:46:24.112Z,"107km W of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2018-12-19T02:42:41.260Z,38.8308334,-122.754837,-0.55,1.36,md,12,171,0.02053,0.06,nc,nc73122960,2018-12-19T02:44:19.631Z,"3km WNW of Cobb, CA",earthquake,0.36,0.88,0.21,3,automatic,nc,nc
2018-12-19T02:27:05.130Z,33.1305,-116.6466667,2.92,1.32,ml,35,54,0.06433,0.22,ci,ci38166527,2018-12-19T02:37:54.040Z,"7km NW of Julian, CA",earthquake,0.28,0.92,0.226,26,automatic,ci,ci
2018-12-19T02:26:04.322Z,61.5342,-151.0997,66.9,1.5,ml,,,,0.42,ak,ak20522587,2018-12-19T02:31:38.824Z,"60km W of Big Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-12-19T02:18:27.796Z,61.4818,-149.9468,39.2,1.7,ml,,,,0.72,ak,ak20522586,2018-12-19T02:21:44.993Z,"4km S of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-12-19T02:11:47.800Z,36.4976667,-89.5511667,8.12,1.7,md,23,56,0.04191,0.04,nm,nm60222262,2018-12-19T13:51:19.520Z,"10km SSW of New Madrid, Missouri",earthquake,0.4,0.61,0.145,18,reviewed,nm,nm
2018-12-19T02:06:35.080Z,19.1683,-67.2536,39,3.03,md,17,227,0.7151,0.52,pr,pr2018353000,2018-12-19T03:04:52.405Z,"76km NNW of San Antonio, Puerto Rico",earthquake,2.59,11.37,0.35,13,reviewed,pr,pr
2018-12-19T02:04:52.525Z,61.465,-149.9015,32.3,2.1,ml,,,,0.81,ak,ak20522582,2018-12-19T02:13:31.937Z,"6km SSE of Big Lake, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-12-19T02:00:33.988Z,61.5004,-150.0391,24.1,2.6,ml,,,,0.94,ak,ak20522577,2018-12-19T02:34:57.040Z,"5km WSW of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-12-19T01:57:12.124Z,61.3943,-150.0154,40,1.5,ml,,,,0.49,ak,ak20522574,2018-12-19T02:05:08.411Z,"14km SSW of Big Lake, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-12-19T01:55:58.210Z,33.4998333,-116.7986667,3.61,0.45,ml,14,110,0.01258,0.08,ci,ci38166511,2018-12-19T14:25:03.357Z,"9km NE of Aguanga, CA",earthquake,0.22,0.34,0.072,12,reviewed,ci,ci
2018-12-19T01:46:34.960Z,38.0542,-118.8797,7.4,0.6,ml,5,205.48,0.355,0.07,nn,nn00670734,2018-12-19T01:48:49.810Z,"38km SE of Bridgeport, California",earthquake,,9.9,,,automatic,nn,nn
2018-12-19T01:38:01.540Z,32.9798333,-117.7183333,5.76,1.79,ml,33,187,0.4041,0.22,ci,ci38166487,2018-12-19T15:34:28.071Z,"40km WSW of Carlsbad, CA",earthquake,0.41,31.61,0.107,32,reviewed,ci,ci
2018-12-19T01:37:47.100Z,36.531,-89.5786667,7.83,2.36,md,31,33,0.03059,0.1,nm,nm60222247,2018-12-19T14:03:27.261Z,"7km SW of New Madrid, Missouri",earthquake,0.3,0.59,0.089,31,reviewed,nm,nm
2018-12-19T01:37:40.370Z,-36.1184,-101.0192,10,6.2,mww,,30,11.421,1.01,us,us2000iuya,2018-12-19T03:41:55.434Z,"Southeast of Easter Island",earthquake,10.4,1.9,0.073,18,reviewed,us,us
2018-12-19T01:33:46.860Z,35.3668333,-117.8716667,10.38,1.36,ml,30,68,0.1014,0.18,ci,ci38166479,2018-12-19T15:27:41.380Z,"22km W of Johannesburg, CA",earthquake,0.24,0.52,0.162,26,reviewed,ci,ci
2018-12-19T01:24:41.624Z,61.3793,-149.9845,42.6,1.6,ml,,,,0.78,ak,ak20522535,2018-12-19T01:36:27.590Z,"15km S of Big Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-12-19T01:19:46.697Z,61.5122,-149.9244,34.7,1.5,ml,,,,0.52,ak,ak20522533,2018-12-19T01:24:02.794Z,"1km ESE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-19T01:17:50.070Z,60.3823,-152.5201,103.9,1.5,ml,,,,0.31,ak,ak20522529,2018-12-19T01:21:21.565Z,"16km SE of Redoubt Volcano, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-12-19T00:54:40.223Z,64.5201,-146.9807,16.9,2.3,ml,,,,0.66,ak,ak20522519,2018-12-19T01:30:13.040Z,"3km W of Salcha, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-19T00:51:53.430Z,38.8330002,-122.809166,2.06,0.9,md,9,163,0.009617,0.02,nc,nc73122940,2018-12-19T00:53:28.946Z,"8km W of Cobb, CA",earthquake,0.71,0.62,0.16,3,automatic,nc,nc
2018-12-19T00:47:59.390Z,18.317,-67.2818,12,1.83,md,7,138,0.1695,0.12,pr,pr2018353001,2018-12-19T05:51:39.850Z,"3km W of Stella, Puerto Rico",earthquake,0.44,0.63,0.67,6,reviewed,pr,pr
2018-12-19T00:47:16.122Z,61.4945,-149.977,32.4,1.6,ml,,,,0.46,ak,ak20522516,2018-12-19T00:51:19.551Z,"3km SSW of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-12-19T00:46:10.744Z,61.4198,-150.0682,38.8,1.6,ml,,,,0.35,ak,ak20522514,2018-12-19T00:51:19.837Z,"12km SSW of Big Lake, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-12-19T00:45:41.890Z,38.0616667,-118.8738333,6.29,1.4,md,26,100,0.07778,0.1,nc,nc73122935,2018-12-19T01:44:19.430Z,"21km SE of Bodie, CA",earthquake,0.29,0.6,0.2,24,reviewed,nc,nc
2018-12-19T00:40:08.123Z,63.5188,-149.8759,4.3,1.5,ml,,,,0.64,ak,ak20522509,2018-12-19T00:43:26.329Z,"48km WNW of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-12-19T00:37:06.620Z,61.4358,-149.9052,30.6,1.8,ml,,,,0.65,ak,ak20522507,2018-12-19T08:23:23.801Z,"9km SSE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-19T00:29:18.548Z,61.3855,-150.0251,40.5,1.5,ml,,,,0.31,ak,ak20522503,2018-12-19T00:32:01.898Z,"15km SSW of Big Lake, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-12-19T00:28:54.550Z,19.4890003,-155.6629944,-1.18,2.01,ml,28,72,0.04048,0.35,hv,hv70737416,2018-12-19T00:34:35.440Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake,0.54,1.11,5.1,3,automatic,hv,hv
2018-12-19T00:24:23.442Z,61.3903,-150.0859,40.3,1.6,ml,,,,0.46,ak,ak20522502,2018-12-19T00:28:20.448Z,"16km SSW of Big Lake, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-12-19T00:23:01.349Z,61.3592,-150.0802,35.6,1.4,ml,,,,0.82,ak,ak20522501,2018-12-19T00:26:09.295Z,"18km NNW of Anchorage, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-12-19T00:17:47.970Z,48.0975,-121.931833333333,-0.48,1.87,ml,11,87,,0.16,uw,uw61507487,2018-12-19T08:31:19.293Z,"3km ENE of Granite Falls, Washington",explosion,0.37,31.61,0.0890727563882996,9,reviewed,uw,uw
2018-12-19T00:05:18.490Z,65.0195,-147.4961,1.7,1.2,ml,,,,1.39,ak,ak20522496,2018-12-19T00:11:24.054Z,"22km NNE of Fairbanks, Alaska",earthquake,,3.3,,,automatic,ak,ak
2018-12-19T00:01:04.090Z,63.6087,-151.6504,8.7,0.8,ml,,,,0.5,ak,ak20522493,2018-12-19T00:55:01.384Z,"135km W of Healy, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-12-18T23:55:02.990Z,37.5928333,-119.0108333,1.26,0.28,md,9,203,0.02158,0.03,nc,nc71110024,2018-12-19T00:15:25.231Z,"6km SSW of Mammoth Lakes, CA",earthquake,0.6,0.46,0.218,8,reviewed,nc,nc
2018-12-18T23:54:48.450Z,37.5936667,-119.0101667,1.14,0.27,md,11,200,0.02086,0.04,nc,nc73122925,2018-12-19T00:11:55.039Z,"6km SSW of Mammoth Lakes, CA",earthquake,0.57,0.44,0.35,9,reviewed,nc,nc
2018-12-18T23:54:42.164Z,61.3836,-150.0646,33.9,1.7,ml,,,,0.57,ak,ak20522488,2018-12-18T23:58:09.488Z,"16km SSW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-18T23:52:17.490Z,36.0449982,-120.6193314,0.3,0.82,md,8,137,0.03027,0.05,nc,nc73122920,2018-12-18T23:53:57.711Z,"24km NW of Parkfield, CA",earthquake,0.59,1.74,0.35,2,automatic,nc,nc
2018-12-18T23:51:10.196Z,61.4627,-149.9096,32.3,1.8,ml,,,,0.67,ak,ak20522486,2018-12-18T23:58:09.157Z,"6km SSE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-18T23:45:53.850Z,36.041832,-120.6220016,-0.54,1.53,md,18,87,0.03409,0.08,nc,nc73122915,2018-12-19T01:03:04.301Z,"23km NW of Parkfield, CA",earthquake,0.36,2.05,0.12,8,automatic,nc,nc
2018-12-18T23:45:40.620Z,33.9188333,-116.8263333,6.31,0.5,ml,8,244,0.2272,0.11,ci,ci38166415,2018-12-19T00:20:36.270Z,"4km W of Cabazon, CA",earthquake,0.56,1.54,0.084,2,reviewed,ci,ci
2018-12-18T23:40:39.531Z,61.5473,-149.9376,34.1,1.4,ml,,,,0.45,ak,ak20522480,2018-12-18T23:44:33.836Z,"3km NNE of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-12-18T23:36:21.160Z,19.0231667,-155.4385071,36.29,2.26,ml,45,249,0.1232,0.13,hv,hv70737306,2018-12-18T23:42:02.360Z,"20km SSE of Pahala, Hawaii",earthquake,0.68,1.1,0.14,3,automatic,hv,hv
2018-12-18T23:32:53.910Z,19.4841667,-155.6576667,0.5,2.83,ml,57,48,0.04701,0.13,hv,hv70737301,2018-12-19T03:04:19.230Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake,0.22,0.72,0.175,38,reviewed,hv,hv
2018-12-18T23:29:59.800Z,19.4815,-155.6581667,0.29,2.63,ml,56,39,0.04779,0.14,hv,hv70737296,2018-12-19T03:20:13.520Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake,0.22,0.74,0.15,36,reviewed,hv,hv
2018-12-18T23:29:30.310Z,33.4856667,-116.7868333,5.49,1.08,ml,41,32,0.02893,0.13,ci,ci38166399,2018-12-19T00:49:15.620Z,"9km ENE of Aguanga, CA",earthquake,0.14,0.49,0.149,22,reviewed,ci,ci
2018-12-18T23:25:04.800Z,40.1723333,-121.0706667,3.48,2.08,md,15,66,0.09457,0.04,nc,nc73122905,2018-12-19T03:45:37.758Z,"0km ENE of Canyondam, CA",earthquake,0.28,0.85,0.133,13,reviewed,nc,nc
2018-12-18T23:20:01.190Z,19.4833336,-155.6561737,0.61,1.74,ml,25,112,0.04864,0.35,hv,hv70737276,2018-12-18T23:25:42.030Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake,0.87,2.62,4.18,4,automatic,hv,hv
2018-12-18T23:19:27.220Z,35.9886665,-120.5441666,2.17,0.28,md,7,115,0.0216,0.03,nc,nc73122900,2018-12-18T23:35:03.173Z,"14km NW of Parkfield, CA",earthquake,0.43,1.44,,1,automatic,nc,nc
2018-12-18T23:11:26.620Z,19.4691658,-155.6506653,-2.63,2.35,ml,40,49,0.0484,0.26,hv,hv70737261,2018-12-18T23:17:08.240Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake,0.45,0.39,5.02,3,automatic,hv,hv
2018-12-18T23:05:45.970Z,38.8013344,-122.7580032,-0.87,0.87,md,5,133,0.02135,0.05,nc,nc73122895,2018-12-18T23:21:04.103Z,"3km N of The Geysers, CA",earthquake,0.7,3.84,,1,automatic,nc,nc
2018-12-18T23:05:03.923Z,38.7162,-117.0262,3.3,1.7,ml,19,157.77,0.169,0.2462,nn,nn00670702,2018-12-18T23:15:46.463Z,"74km NNE of Tonopah, Nevada",explosion,,1.5,0.29,11,reviewed,nn,nn
2018-12-18T23:01:57.850Z,61.4004,-150.1196,33.5,1.9,ml,,,,0.95,ak,ak20522469,2018-12-18T23:05:41.058Z,"16km SSW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-18T23:01:21.950Z,34.2603333,-117.5718333,5.69,0.87,ml,6,160,0.05825,0.11,ci,ci38166383,2018-12-19T00:40:04.298Z,"7km W of Lytle Creek, CA",earthquake,0.49,1.11,0.147,4,reviewed,ci,ci
2018-12-18T22:56:57.536Z,61.3805,-150.0821,40,1.5,ml,,,,0.61,ak,ak20522467,2018-12-18T23:00:28.305Z,"17km SSW of Big Lake, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-12-18T22:46:04.559Z,61.939,-149.9065,54.5,1.4,ml,,,,0.19,ak,ak20522462,2018-12-18T22:52:45.450Z,"22km NNE of Willow, Alaska",earthquake,,1.4,,,automatic,ak,ak
2018-12-18T22:39:19.353Z,38.5742,-118.1299,5.4,1.4,ml,5,221.78,0.312,0.1604,nn,nn00670695,2018-12-19T02:06:56.301Z,"37km SSW of Gabbs, Nevada",earthquake,,18.4,0.33,4,reviewed,nn,nn
2018-12-18T22:37:05.918Z,60.0619,-152.3861,67.5,1.9,ml,,,,0.8,ak,ak20522459,2018-12-18T22:50:34.104Z,"44km NW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-12-18T22:35:07.200Z,19.285,-67.2373,30,2.94,md,5,317,0.9325,0.26,pr,pr2018352028,2018-12-18T23:23:34.420Z,"88km N of San Antonio, Puerto Rico",earthquake,1.89,16.75,0.07,4,reviewed,pr,pr
2018-12-18T22:32:08.806Z,63.4545,-147.4821,79.1,1.8,ml,,,,1.08,ak,ak20522454,2018-12-18T22:42:10.609Z,"73km E of Cantwell, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-12-18T22:29:56.190Z,38.3298,-115.9892,8.3,2,ml,9,220.32,1.049,0.19,nn,nn00670687,2018-12-18T22:33:11.936Z,"36km ENE of Warm Springs, Nevada",earthquake,,2.2,,,automatic,nn,nn
2018-12-18T22:29:08.285Z,61.7012,-150.1203,50.7,1.7,ml,,,,0.6,ak,ak20522452,2018-12-18T22:32:25.460Z,"6km SW of Willow, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-12-18T22:24:16.972Z,61.2196,-149.9311,39.2,2.8,ml,,,,0.71,ak,ak20522444,2018-12-18T22:39:03.068Z,"1km W of Anchorage, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-12-18T22:22:29.428Z,62.2118,-150.026,61.1,1.6,ml,,,,0.65,ak,ak20522443,2018-12-18T22:26:02.406Z,"10km WNW of Y, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-12-18T22:19:58.550Z,34.0503333,-117.304,13.77,1.47,ml,45,54,0.05765,0.11,ci,ci38166351,2018-12-19T00:39:08.830Z,"2km NNE of Grand Terrace, CA",earthquake,0.19,0.3,0.221,23,reviewed,ci,ci
2018-12-18T22:17:10.233Z,61.4639,-149.9195,35,1.9,ml,,,,0.62,ak,ak20522441,2018-12-18T22:22:20.908Z,"6km SSE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-18T22:07:36.691Z,64.4922,-150.3761,35,1.3,ml,,,,0.89,ak,ak20522436,2018-12-18T22:11:26.850Z,"58km SSE of Manley Hot Springs, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-18T22:02:22.267Z,39.107,-119.7327,9.9,0.7,ml,6,131.99,0.052,0.1388,nn,nn00670774,2018-12-19T03:42:32.109Z,"5km ENE of Indian Hills, Nevada",earthquake,,4.1,0,1,reviewed,nn,nn
2018-12-18T21:52:12.170Z,44.8381667,-111.4621667,9.31,0.4,ml,4,331,0.024,0.03,mb,mb80329024,2018-12-19T14:56:09.000Z,"34km NW of West Yellowstone, Montana",earthquake,0.94,0.88,0.296,2,reviewed,mb,mb
2018-12-18T21:51:55.965Z,60.191,-151.1145,59.4,1.7,ml,,,,0.48,ak,ak20522432,2018-12-18T22:01:13.302Z,"22km SSE of Cohoe, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-12-18T21:49:37.311Z,61.3761,-150.0668,44.9,1.6,ml,,,,0.49,ak,ak20522431,2018-12-18T21:52:39.469Z,"17km SSW of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-12-18T21:42:30.390Z,17.9145,-66.7113,17,1.98,md,6,242,0.1785,0.08,pr,pr2018352027,2018-12-18T23:22:17.260Z,"8km S of Tallaboa, Puerto Rico",earthquake,0.72,1.05,0.22,5,reviewed,pr,pr
2018-12-18T21:36:00.980Z,38.4535,-118.1972,8.7,0.5,ml,5,177.71,0.039,0.0576,nn,nn00670773,2018-12-19T03:39:26.521Z,"38km ESE of Hawthorne, Nevada",earthquake,,4.2,0.23,4,reviewed,nn,nn
2018-12-18T21:25:26.457Z,61.9823,-151.0744,3.9,3.2,ml,,,,0.95,ak,ak20522413,2018-12-18T21:37:54.478Z,"60km WNW of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-12-18T21:19:57.630Z,38.8129997,-122.81633,1.95,1.28,md,20,50,0.01085,0.05,nc,nc73122885,2018-12-18T22:44:02.883Z,"6km NW of The Geysers, CA",earthquake,0.24,0.44,0.18,4,automatic,nc,nc
2018-12-18T21:03:57.864Z,61.3509,-150.0889,24.2,3.1,ml,,,,0.86,ak,ak20522405,2018-12-18T23:12:45.679Z,"17km NW of Anchorage, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-12-18T21:01:51.014Z,61.4549,-149.8971,5.8,1.5,ml,,,,1.8,ak,ak20522403,2018-12-18T21:05:41.633Z,"8km SSE of Big Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-12-18T20:50:37.730Z,38.7541656,-122.7248306,1.61,1.32,md,8,156,0.02439,0.02,nc,nc73122870,2018-12-18T22:18:02.728Z,"4km SW of Anderson Springs, CA",earthquake,0.34,1.24,0.01,2,automatic,nc,nc
2018-12-18T20:49:38.105Z,61.4791,-150.0052,29.7,2,ml,,,,1.09,ak,ak20522352,2018-12-18T21:01:27.299Z,"5km SSW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-18T20:47:49.353Z,61.4937,-149.9138,38.3,1.7,ml,,,,0.82,ak,ak20522351,2018-12-18T20:51:15.223Z,"3km SE of Big Lake, Alaska",earthquake,,1.3,,,automatic,ak,ak
2018-12-18T20:45:28.460Z,35.9723333,-117.984,3.47,0.81,ml,11,167,0.08373,0.07,ci,ci38166279,2018-12-18T21:36:46.849Z,"8km WNW of Little Lake, CA",earthquake,0.23,0.45,0.364,7,reviewed,ci,ci
2018-12-18T20:44:10.800Z,35.976,-117.9758333,2.62,1.91,ml,30,60,0.07618,0.1,ci,ci38166255,2018-12-19T02:06:51.186Z,"8km NW of Little Lake, CA",earthquake,0.14,0.25,0.237,32,reviewed,ci,ci
2018-12-18T20:42:19.310Z,36.0656667,-118.0005,5.47,0.85,ml,11,142,0.1063,0.14,ci,ci38166271,2018-12-18T21:32:58.571Z,"5km WNW of Coso Junction, CA",earthquake,0.46,1.17,0.224,5,reviewed,ci,ci
2018-12-18T20:38:32.180Z,-25.6438,-177.3637,124.34,5.4,mb,,50,3.622,1.4,us,us2000iuw4,2018-12-18T20:58:17.040Z,"South of the Fiji Islands",earthquake,9.3,5.5,0.046,164,reviewed,us,us
2018-12-18T20:37:55.960Z,19.2536659,-155.4103394,7.19,2.62,ml,8,234,0.02014,0.07,hv,hv70737126,2018-12-18T20:43:34.730Z,"9km NE of Pahala, Hawaii",earthquake,0.86,1.16,6.09,3,automatic,hv,hv
2018-12-18T20:27:08.080Z,35.9635,-97.238,7.86,2.8,ml,,31,0.095,0.33,us,us2000iuvy,2018-12-18T22:56:17.817Z,"2km NE of Langston, Oklahoma",earthquake,0.8,4.6,0.051,51,reviewed,ok,us
2018-12-18T20:17:42.646Z,63.192,-151.3177,1.5,0.9,ml,,,,0.59,ak,ak20522349,2018-12-18T23:00:28.593Z,"114km NNW of Talkeetna, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-12-18T20:04:47.830Z,37.422,-118.538,8.53,1.32,md,18,112,0.0716,0.06,nc,nc73122855,2018-12-19T01:08:10.557Z,"5km E of Round Valley, CA",earthquake,0.37,0.97,0.158,15,reviewed,nc,nc
2018-12-18T20:02:49.940Z,35.6041667,-84.7305,4.62,2.06,md,8,149,0.2047,0.09,se,se60222222,2018-12-19T13:30:29.374Z,"11km NNE of Decatur, Tennessee",earthquake,0.37,1.14,0.041,8,reviewed,se,se
2018-12-18T20:00:58.909Z,61.4624,-149.9132,30.8,2,ml,,,,0.7,ak,ak20522347,2018-12-18T20:04:20.250Z,"6km SSE of Big Lake, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-12-18T19:33:59.910Z,37.6495,-119.0245,-0.48,0.33,md,10,69,0.007522,0.1,nc,nc73122840,2018-12-18T21:51:30.548Z,"4km WNW of Mammoth Lakes, CA",earthquake,0.38,0.34,0.663,9,reviewed,nc,nc
2018-12-18T19:33:32.130Z,37.6476667,-119.0236667,-0.63,0.34,md,16,65,0.006421,0.04,nc,nc73122835,2018-12-18T21:44:59.110Z,"4km WNW of Mammoth Lakes, CA",earthquake,0.14,0.13,0.268,12,reviewed,nc,nc
2018-12-18T19:30:10.010Z,33.4966667,-116.7963333,4.45,0.62,ml,29,47,0.01602,0.14,ci,ci38166215,2018-12-18T19:50:02.842Z,"9km NE of Aguanga, CA",earthquake,0.15,0.3,0.07,14,reviewed,ci,ci
2018-12-18T19:29:43.410Z,-2.9435,138.5739,49.55,4.7,mb,,97,6.316,1.26,us,us2000iuvp,2018-12-18T20:22:03.040Z,"226km W of Abepura, Indonesia",earthquake,10.5,7.7,0.087,40,reviewed,us,us
2018-12-18T19:28:52.622Z,63.2946,-150.4861,131.1,1.9,ml,,,,0.22,ak,ak20522307,2018-12-18T19:33:07.347Z,"77km W of Cantwell, Alaska",earthquake,,1,,,automatic,ak,ak
2018-12-18T19:10:32.342Z,61.7047,-146.5401,31.6,1.7,ml,,,,0.78,ak,ak20522302,2018-12-18T19:15:30.581Z,"64km N of Valdez, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-18T19:08:45.340Z,38.8055,-122.7391663,1.39,0.6,md,8,96,0.02216,0.03,nc,nc73122825,2018-12-18T19:33:04.335Z,"2km SW of Cobb, CA",earthquake,0.29,1.09,0.21,2,automatic,nc,nc
2018-12-18T19:06:21.400Z,44.7318333,-111.105,12.44,2.34,ml,19,71,0.06434,0.18,uu,uu60307477,2018-12-18T20:54:57.550Z,"7km N of West Yellowstone, Montana",earthquake,0.43,0.8,0.141,6,reviewed,uu,uu
2018-12-18T18:54:54.511Z,64.7034,-150.6539,14.2,2.1,ml,,,,0.95,ak,ak20522298,2018-12-18T18:59:35.035Z,"33km S of Manley Hot Springs, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-12-18T18:53:10.450Z,38.8213333,-122.8098333,2.85,0.87,md,26,47,0.002067,0.03,nc,nc73122820,2018-12-18T20:01:03.529Z,"7km NW of The Geysers, CA",earthquake,0.17,0.33,0.182,2,reviewed,nc,nc
2018-12-18T18:51:46.937Z,38.5163,-118.504,7.6,0.1,ml,5,172.57,0.113,0.1119,nn,nn00670772,2018-12-19T03:36:22.458Z,"10km E of Hawthorne, Nevada",earthquake,,7.1,0.62,5,reviewed,nn,nn
2018-12-18T18:49:17.790Z,17.8828,-66.9226,3,1.87,md,4,246,0.102,0.11,pr,pr2018352025,2018-12-18T19:08:40.466Z,"9km S of Guanica, Puerto Rico",earthquake,0.92,1.1,0.14,4,reviewed,pr,pr
2018-12-18T18:46:04.870Z,38.0508333,-118.8905,7.21,1.28,md,21,99,0.09133,0.18,nc,nc73122815,2018-12-19T02:06:48.896Z,"21km SSE of Bodie, CA",earthquake,0.46,4.48,0.191,16,reviewed,nc,nc
2018-12-18T18:43:41.370Z,35.0465,-118.7703333,12.76,0.94,ml,12,100,0.0291,0.21,ci,ci38166167,2018-12-18T19:14:31.525Z,"18km NE of Grapevine, CA",earthquake,0.55,0.88,0.169,5,reviewed,ci,ci
2018-12-18T18:41:20.266Z,61.4164,-149.9319,31.8,1.8,ml,,,,0.45,ak,ak20522294,2018-12-18T18:48:10.978Z,"11km S of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-18T18:38:21.560Z,19.5139999,-155.6556702,1.87,1.74,ml,25,66,0.02918,0.24,hv,hv70736971,2018-12-18T18:44:02.500Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.69,0.97,5.28,3,automatic,hv,hv
2018-12-18T18:33:28.586Z,61.1056,-152.0283,129.6,1.6,ml,,,,0.41,ak,ak20522293,2018-12-18T18:38:07.082Z,"61km NW of Nikiski, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-12-18T18:31:12.260Z,34.4266667,-116.389,6.93,1.32,ml,28,61,0.135,0.17,ci,ci38166159,2018-12-18T18:53:47.166Z,"33km NNW of Joshua Tree, CA",earthquake,0.24,0.59,0.112,20,reviewed,ci,ci
2018-12-18T18:16:31.750Z,33.4908333,-116.7926667,5.37,0.77,ml,38,32,0.02242,0.13,ci,ci38166119,2018-12-18T18:42:38.708Z,"9km NE of Aguanga, CA",earthquake,0.13,0.5,0.066,16,reviewed,ci,ci
2018-12-18T18:16:12.457Z,61.3445,-150.0238,44.5,1.7,ml,,,,0.84,ak,ak20522289,2018-12-18T18:24:52.783Z,"15km NNW of Anchorage, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-12-18T18:06:51.200Z,18.6436,-64.6978,34,3.29,md,6,342,1.2555,0.12,pr,pr2018352024,2018-12-18T19:56:01.040Z,"24km NNW of Road Town, British Virgin Islands",earthquake,2.37,9.64,0.02,5,reviewed,pr,pr
